recordID,survivorShip,gender,productType,issueDate,matDate,birthDate,currentDate,baseFee,riderFee,rollUpRate,gbAmt,gmwbBalance,wbWithdrawalRate,withdrawal,FundValue1,FundValue2,FundValue3,FundValue4,FundValue5,FundValue6,FundValue7,FundValue8,FundValue9,FundValue10,FundNum1,FundNum2,FundNum3,FundNum4,FundNum5,FundNum6,FundNum7,FundNum8,FundNum9,FundNum10,FundFee1,FundFee2,FundFee3,FundFee4,FundFee5,FundFee6,FundFee7,FundFee8,FundFee9,FundFee10
160081,1,F,DBMB,1/12/2010,1/12/2025,1/09/1974,1/06/2014,0.02,0.0075,0,397761.3783,0,0,0,0,221104.6954,0,0,0,0,0,188538.9944,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160082,1,F,DBMB,1/06/2008,1/06/2024,1/05/1950,1/06/2014,0.02,0.0075,0,160603.9412,0,0,0,0,0,45402.71694,0,0,85836.88478,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160083,1,F,DBMB,1/08/2013,1/08/2030,1/10/1960,1/06/2014,0.02,0.0075,0,299351.3923,0,0,0,174353.9116,0,0,0,148289.4193,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160084,1,F,DBMB,1/09/2005,1/09/2021,1/11/1954,1/06/2014,0.02,0.0075,0,259136.5178,0,0,0,22751.36725,20634.62253,12661.71546,12293.23722,20168.10949,22034.2305,17117.20229,17214.94415,14853.65919,17881.62938,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160085,1,M,DBMB,1/10/2008,1/10/2027,1/04/1963,1/06/2014,0.02,0.0075,0,537214.9076,0,0,0,0,165148.7631,110630.864,0,98509.6706,170380.5603,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160086,1,F,DBMB,1/06/2001,1/06/2024,1/04/1955,1/06/2014,0.02,0.0075,0,297689.3244,0,0,0,26679.89375,28350.62142,16280.6734,0,28207.87865,27703.45326,21086.08771,0,19587.42642,22946.51093,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160087,1,M,DBMB,1/09/2002,1/09/2026,1/07/1973,1/06/2014,0.02,0.0075,0,60156.50273,0,0,0,0,0,0,22224.39564,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160088,1,F,DBMB,1/10/2013,1/10/2037,1/11/1953,1/06/2014,0.02,0.0075,0,94987.75824,0,0,0,17247.51938,16492.06406,0,0,15713.85589,16948.9932,16531.51323,16200.49746,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160089,1,F,DBMB,1/02/2013,1/02/2032,1/01/1966,1/06/2014,0.02,0.0075,0,504551.1757,0,0,0,0,0,0,0,0,268453.6238,0,0,244377.1054,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160090,1,F,DBMB,1/08/2007,1/08/2031,1/05/1951,1/06/2014,0.02,0.0075,0,88042.45048,0,0,0,8602.065572,8254.851544,4555.108815,5794.597901,0,8509.560246,6305.548013,7257.512708,5507.250219,7112.572908,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160091,1,M,DBMB,1/05/2007,1/05/2035,1/02/1965,1/06/2014,0.02,0.0075,0,51821.49115,0,0,0,0,0,0,0,0,0,0,0,26708.83804,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160092,1,M,DBMB,1/08/2006,1/08/2027,1/05/1968,1/06/2014,0.02,0.0075,0,185162.4859,0,0,0,16553.10861,15093.45603,8675.091548,9773.257191,14603.19882,16050.62301,12077.4598,13087.1065,10369.55104,13063.08803,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160093,1,F,DBMB,1/05/2005,1/05/2032,1/07/1970,1/06/2014,0.02,0.0075,0,265839.4819,0,0,0,0,0,0,125934.6793,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160094,1,F,DBMB,1/05/2005,1/05/2028,1/03/1967,1/06/2014,0.02,0.0075,0,535179.1848,0,0,0,87631.55124,82782.00695,0,0,0,86285.01134,0,0,60523.93243,69477.42812,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160095,1,F,DBMB,1/08/2007,1/08/2027,1/01/1957,1/06/2014,0.02,0.0075,0,372967.6331,0,0,0,40995.32124,39340.58489,21708.52426,27615.6233,0,40554.46369,30050.68542,34587.51417,26246.19517,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160096,1,M,DBMB,1/11/2005,1/11/2029,1/10/1979,1/06/2014,0.02,0.0075,0,392160.4496,0,0,0,57186.01756,52208.27685,32813.9586,31736.5825,0,0,0,43846.04998,38216.03478,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160097,1,M,DBMB,1/03/2006,1/03/2032,1/12/1975,1/06/2014,0.02,0.0075,0,361146.5458,0,0,0,63539.58447,0,33607.36661,37081.10502,57421.91204,0,0,49952.76149,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160098,1,M,DBMB,1/12/2003,1/12/2020,1/03/1960,1/06/2014,0.02,0.0075,0,196265.2194,0,0,0,29140.69896,0,17302.91272,13297.72861,25263.94447,0,0,0,20179.8447,22586.29944,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160099,1,F,DBMB,1/12/2001,1/12/2028,1/02/1979,1/06/2014,0.02,0.0075,0,54407.29583,0,0,0,0,11207.16837,6739.022404,0,0,0,0,7513.408155,7989.830468,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160100,1,M,DBMB,1/12/2001,1/12/2017,1/07/1977,1/06/2014,0.02,0.0075,0,452256.4782,0,0,0,35210.22051,37263.49136,22407.04297,16343.19513,34008.226,36454.3215,28405.3629,24981.85186,26565.94145,29359.59377,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160101,1,M,DBMB,1/04/2003,1/04/2018,1/08/1973,1/06/2014,0.02,0.0075,0,560903.7598,0,0,0,0,61711.28138,37414.66309,21008.10191,42218.32125,59840.22544,46914.79639,0,44173.77267,43230.08974,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160102,1,M,DBMB,1/10/2010,1/10/2034,1/12/1976,1/06/2014,0.02,0.0075,0,96830.58145,0,0,0,12708.96183,11911.49313,8197.443767,6686.250812,8414.124254,12409.95602,10241.83093,9294.760418,9211.202741,9425.625491,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160103,1,M,DBMB,1/05/2008,1/05/2025,1/12/1963,1/06/2014,0.02,0.0075,0,417987.1972,0,0,0,0,0,0,0,111221.7874,0,0,107999.8615,0,106229.254,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160104,1,F,DBMB,1/08/2006,1/08/2032,1/01/1954,1/06/2014,0.02,0.0075,0,493821.0802,0,0,0,0,0,56568.86454,0,0,104663.5086,0,0,67618.16,85182.27768,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160105,1,F,DBMB,1/07/2005,1/07/2027,1/03/1973,1/06/2014,0.02,0.0075,0,206481.1193,0,0,0,18581.33221,16561.99644,11008.48594,10024.56893,16708.67314,17871.10225,14428.2499,14049.95626,12612.62038,14778.06589,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160106,1,M,DBMB,1/08/2001,1/08/2021,1/05/1970,1/06/2014,0.02,0.0075,0,480913.4191,0,0,0,41630.24281,44989.87773,24781.79055,19063.47968,40337.5316,43504.02815,32490.19909,29406.64481,30185.66879,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160107,1,F,DBMB,1/11/2004,1/11/2031,1/02/1970,1/06/2014,0.02,0.0075,0,178335.7164,0,0,0,26303.55991,0,15121.31956,13110.04657,0,25352.55929,0,0,17517.65865,20448.07449,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160108,1,F,DBMB,1/02/2004,1/02/2032,1/03/1972,1/06/2014,0.02,0.0075,0,474718.5571,0,0,0,41868.94663,38840.48038,24862.48446,19619.21847,37165.041,40977.19393,32564.95365,29546.18498,28846.17785,32664.11161,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160109,1,F,DBMB,1/09/2005,1/09/2029,1/11/1972,1/06/2014,0.02,0.0075,0,279890.1683,0,0,0,48911.22904,0,27220.34497,26428.18494,43357.70294,0,0,0,31932.61832,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160110,1,M,DBMB,1/09/2008,1/09/2031,1/03/1971,1/06/2014,0.02,0.0075,0,445884.4805,0,0,0,52979.85256,48177.94489,32512.55849,28370.0715,36508.25651,51259.63882,41741.57027,39681.68528,36906.80438,39962.07904,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160111,1,M,DBMB,1/02/2004,1/02/2029,1/02/1956,1/06/2014,0.02,0.0075,0,187763.5305,0,0,0,23186.10956,21509.011,13768.30169,10864.69533,0,0,18033.76115,0,15974.38422,18088.67267,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160112,1,M,DBMB,1/12/2005,1/12/2034,1/12/1963,1/06/2014,0.02,0.0075,0,57873.87935,0,0,0,0,0,0,0,0,0,36437.23634,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160113,1,F,DBMB,1/04/2011,1/04/2037,1/11/1961,1/06/2014,0.02,0.0075,0,249308.9899,0,0,0,73162.80356,65012.7797,0,0,55110.83934,0,60535.33758,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160114,1,F,DBMB,1/11/2004,1/11/2032,1/07/1976,1/06/2014,0.02,0.0075,0,313252.1034,0,0,0,0,0,0,0,251683.229,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160115,1,F,DBMB,1/10/2013,1/10/2035,1/02/1955,1/06/2014,0.02,0.0075,0,162017.8343,0,0,0,0,28130.03013,27017.77143,0,0,0,28197.31742,27632.71352,27363.15922,27460.08373,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160116,1,F,DBMB,1/09/2004,1/09/2022,1/07/1972,1/06/2014,0.02,0.0075,0,454475.4581,0,0,0,50972.39817,47711.48605,0,23848.37861,43132.10752,50035.89753,39779.79496,35928.31607,35373.12129,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160117,1,F,DBMB,1/06/2004,1/06/2021,1/02/1972,1/06/2014,0.02,0.0075,0,172123.028,0,0,0,22226.20872,0,13380.54073,10740.33058,19436.17358,21697.11162,17404.78748,0,0,17416.94057,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160118,1,M,DBMB,1/04/2013,1/04/2034,1/05/1967,1/06/2014,0.02,0.0075,0,164401.29,0,0,0,0,0,33054.74335,28710.81582,0,0,0,32918.71857,34382.3454,33599.70738,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160119,1,M,DBMB,1/03/2003,1/03/2023,1/09/1952,1/06/2014,0.02,0.0075,0,497294.1564,0,0,0,0,0,0,60223.84682,121656.9814,186560.3482,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160120,1,M,DBMB,1/08/2004,1/08/2023,1/11/1962,1/06/2014,0.02,0.0075,0,542304.6062,0,0,0,0,0,0,0,0,0,180729.3331,0,0,179188.8303,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160121,1,M,DBMB,1/10/2012,1/10/2037,1/02/1959,1/06/2014,0.02,0.0075,0,344359.8742,0,0,0,39618.31806,39949.97713,34813.79334,26232.40588,29760.69746,39785.31336,37183.23331,32309.12311,36346.02521,33744.53245,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160122,1,M,DBMB,1/01/2002,1/01/2021,1/04/1967,1/06/2014,0.02,0.0075,0,345385.4183,0,0,0,0,0,36229.78286,0,51708.13729,0,44957.30929,38387.44661,42370.60598,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160123,1,M,DBMB,1/01/2001,1/01/2024,1/04/1953,1/06/2014,0.02,0.0075,0,86324.19681,0,0,0,0,12580.99734,6029.826898,5962.611222,0,0,8102.49475,8342.424667,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160124,1,M,DBMB,1/11/2012,1/11/2039,1/02/1969,1/06/2014,0.02,0.0075,0,204315.2029,0,0,0,23386.189,23604.65952,20225.68723,15547.2657,17579.75608,23493.78827,21773.83314,19110.11958,21222.32938,19877.66909,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160125,1,M,DBMB,1/09/2000,1/09/2021,1/03/1973,1/06/2014,0.02,0.0075,0,226203.0465,0,0,0,0,0,0,39727.36536,0,0,0,53490.5524,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160126,1,M,DBMB,1/09/2006,1/09/2032,1/05/1976,1/06/2014,0.02,0.0075,0,398630.645,0,0,0,0,108356.8315,0,0,104692.729,113899.0265,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160127,1,M,DBMB,1/02/2005,1/02/2024,1/11/1979,1/06/2014,0.02,0.0075,0,495159.7718,0,0,0,0,0,0,0,395881.1722,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160128,1,F,DBMB,1/07/2012,1/07/2030,1/09/1954,1/06/2014,0.02,0.0075,0,241393.3741,0,0,0,0,0,0,0,0,0,0,0,0,257237.6068,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160129,1,M,DBMB,1/10/2000,1/10/2019,1/02/1971,1/06/2014,0.02,0.0075,0,145177.5491,0,0,0,0,0,0,10226.01117,22001.26953,18830.11928,13107.7654,13805.06714,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160130,1,M,DBMB,1/04/2012,1/04/2039,1/08/1954,1/06/2014,0.02,0.0075,0,153076.7444,0,0,0,0,0,0,0,0,56684.55843,52788.16,45824.85231,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160131,1,M,DBMB,1/10/2001,1/10/2020,1/02/1971,1/06/2014,0.02,0.0075,0,295372.8934,0,0,0,30953.61291,34361.64065,18834.21456,12903.72057,27798.71544,32675.82105,0,20832.37398,22969.4119,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160132,1,M,DBMB,1/07/2012,1/07/2038,1/05/1969,1/06/2014,0.02,0.0075,0,181576.721,0,0,0,0,0,29183.2795,20596.75701,0,32693.31577,30801.51256,25903.5473,30344.05996,27488.19886,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160133,1,M,DBMB,1/09/2006,1/09/2029,1/01/1971,1/06/2014,0.02,0.0075,0,133515.634,0,0,0,14527.83684,13504.63952,0,8773.471605,0,14195.3698,10745.22615,11615.88459,9330.883506,11666.02636,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160134,1,F,DBMB,1/04/2003,1/04/2029,1/11/1956,1/06/2014,0.02,0.0075,0,364506.9782,0,0,0,0,0,156669.5035,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160135,1,F,DBMB,1/10/2004,1/10/2024,1/08/1970,1/06/2014,0.02,0.0075,0,318445.9542,0,0,0,278936.932,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160136,1,M,DBMB,1/06/2011,1/06/2034,1/04/1952,1/06/2014,0.02,0.0075,0,151444.2082,0,0,0,0,24629.71436,19022.53134,16696.30941,19802.37529,0,22835.41057,21483.52456,0,21368.3203,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160137,1,M,DBMB,1/12/2005,1/12/2032,1/10/1977,1/06/2014,0.02,0.0075,0,348006.0452,0,0,0,38091.93761,0,20938.12606,21138.64737,33759.53451,37091.81551,28473.15137,0,24747.34747,30092.67696,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160138,1,M,DBMB,1/12/2005,1/12/2032,1/08/1970,1/06/2014,0.02,0.0075,0,508288.5921,0,0,0,44662.41317,41064.6008,24549.7419,24784.85112,39582.71418,43489.78009,33384.48319,34242.6164,29016.01564,35283.36062,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160139,1,M,DBMB,1/09/2005,1/09/2022,1/01/1954,1/06/2014,0.02,0.0075,0,506152.5956,0,0,0,0,102064.3733,0,60805.64599,0,0,84666.27008,0,73470.17926,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160140,1,M,DBMB,1/07/2008,1/07/2030,1/10/1950,1/06/2014,0.02,0.0075,0,466201.478,0,0,0,84455.2922,0,45693.90898,0,0,82669.70284,62535.06128,0,54404.11954,64722.02942,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160141,1,M,DBMB,1/07/2005,1/07/2024,1/09/1954,1/06/2014,0.02,0.0075,0,498403.934,0,0,0,65601.04673,58471.81946,0,35391.55359,0,63093.59312,0,49603.10847,44528.62095,52173.68594,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160142,1,M,DBMB,1/02/2009,1/02/2027,1/08/1967,1/06/2014,0.02,0.0075,0,272740.9077,0,0,0,47863.8883,48404.13318,29257.44288,16175.37857,20547.58278,48273.1941,37614.1696,28261.91839,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160143,1,M,DBMB,1/04/2002,1/04/2019,1/04/1958,1/06/2014,0.02,0.0075,0,67785.68107,0,0,0,0,18169.68322,0,0,16960.57096,0,0,0,0,14896.30805,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160144,1,F,DBMB,1/06/2013,1/06/2035,1/03/1954,1/06/2014,0.02,0.0075,0,375005.105,0,0,0,0,0,209900.665,0,0,218750.422,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160145,1,M,DBMB,1/06/2010,1/06/2030,1/11/1974,1/06/2014,0.02,0.0075,0,591665.7785,0,0,0,243091.9773,0,0,0,0,237159.2757,0,167153.4036,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160146,1,F,DBMB,1/12/2011,1/12/2033,1/07/1954,1/06/2014,0.02,0.0075,0,499291.1272,0,0,0,61948.29483,60250.00549,50690.88976,35591.98654,42328.27015,61332.28643,56160.17151,47134.69903,53526.8381,49388.47258,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160147,1,M,DBMB,1/04/2013,1/04/2034,1/07/1970,1/06/2014,0.02,0.0075,0,296690.012,0,0,0,104699.6392,0,91997.23962,0,0,104678.0718,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160148,1,F,DBMB,1/05/2002,1/05/2031,1/09/1974,1/06/2014,0.02,0.0075,0,272480.4607,0,0,0,0,37946.16731,22560.89349,16466.8443,33627.39967,0,29625.23307,0,26819.77123,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160149,1,M,DBMB,1/04/2013,1/04/2042,1/10/1958,1/06/2014,0.02,0.0075,0,58514.33703,0,0,0,7125.761703,7109.516596,6261.248003,0,5978.698825,7124.293846,6684.852097,6235.482114,6512.723128,6364.475397,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160150,1,M,DBMB,1/10/2004,1/10/2028,1/11/1977,1/06/2014,0.02,0.0075,0,199452.978,0,0,0,0,0,0,0,160656.4245,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160151,1,M,DBMB,1/08/2001,1/08/2020,1/04/1968,1/06/2014,0.02,0.0075,0,477721.0499,0,0,0,0,201110.5294,0,0,180313.9449,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160152,1,F,DBMB,1/08/2005,1/08/2027,1/01/1969,1/06/2014,0.02,0.0075,0,64230.15954,0,0,0,8081.857991,0,4643.558549,4291.273832,0,0,6179.175029,6062.157622,5385.124842,6359.935946,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160153,1,F,DBMB,1/01/2003,1/01/2023,1/12/1967,1/06/2014,0.02,0.0075,0,575901.7705,0,0,0,52365.10012,55650.14891,32697.09253,17756.13351,36083.65791,54170.15075,41786.46793,31503.48914,38974.57644,37921.47824,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160154,1,F,DBMB,1/08/2013,1/08/2042,1/11/1960,1/06/2014,0.02,0.0075,0,423958.6482,0,0,0,0,95170.42039,92764.34061,0,84006.39964,0,95757.29735,0,0,90357.1678,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160155,1,M,DBMB,1/07/2002,1/07/2030,1/06/1967,1/06/2014,0.02,0.0075,0,516146.2184,0,0,0,48158.63118,51091.4941,28383.18588,17493.80011,36052.37294,49816.00178,37346.56812,30121.34333,34421.9762,35644.83624,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160156,1,M,DBMB,1/03/2012,1/03/2037,1/07/1961,1/06/2014,0.02,0.0075,0,284930.8323,0,0,0,0,0,0,56420.70888,65746.1671,0,79433.48081,70069.30827,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160157,1,M,DBMB,1/12/2013,1/12/2040,1/07/1976,1/06/2014,0.02,0.0075,0,440135.1579,0,0,0,0,109464.1213,109262.7696,108763.1054,0,0,0,0,109376.3251,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160158,1,M,DBMB,1/09/2001,1/09/2024,1/09/1960,1/06/2014,0.02,0.0075,0,357581.9501,0,0,0,50715.44207,0,30984.36474,20990.39071,0,54323.34592,0,34010.07661,38154.91799,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160159,1,M,DBMB,1/05/2009,1/05/2025,1/03/1974,1/06/2014,0.02,0.0075,0,81359.41688,0,0,0,18826.73655,18575.41903,0,0,0,18793.75246,0,12392.04749,0,12771.46134,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160160,1,F,DBMB,1/11/2003,1/11/2019,1/07/1956,1/06/2014,0.02,0.0075,0,324430.3838,0,0,0,46346.3789,42320.46693,0,0,38347.41344,45082.2184,36454.18528,0,32292.78064,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
160161,1,F,DBMB,1/04/2011,1/04/2026,1/06/1975,1/06/2014,0.02,0.0075,0,497223.9831,0,0,0,0,0,0,123939.6445,0,186796.7142,0,0,0,154174.1014,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
